1527456545728,4.180508,4.166164,0.014343,1
1527456545738,4.184437,4.170399,0.014038,1
1527456545748,4.182510,4.168110,0.014400,1
1527456545758,4.183426,4.170856,0.012569,1
1527456545768,4.180870,4.167175,0.013695,1
1527456545778,4.183788,4.171047,0.012741,1
1527456545788,4.181671,4.167519,0.014153,1
1527456545798,4.183922,4.169922,0.014000,1
1527456545808,4.179592,4.165363,0.014229,1
1527456545818,4.184570,4.170837,0.013733,1
1527456545829,4.181061,4.165688,0.015373,1
1527456545839,4.184322,4.170399,0.013924,1
1527456545849,4.180756,4.166164,0.014591,1
1527456545859,4.184074,4.170895,0.013180,1
1527456545869,4.179745,4.165192,0.014553,1
1527456545879,4.181747,4.167004,0.014744,1
1527456545889,4.178333,4.163933,0.014400,1
1527456545899,4.182014,4.167423,0.014591,1
1527456545909,4.178753,4.163761,0.014992,1
1527456545920,4.176064,4.161148,0.014915,1
1527456545930,4.179935,4.164829,0.015106,1
1527456545940,4.185352,4.172535,0.012817,1
1527456545950,4.184132,4.170704,0.013428,1
1527456545960,4.189816,4.176865,0.012951,1
1527456545970,4.186630,4.173145,0.013485,1
1527456545980,4.191303,4.176865,0.014439,1
1527456545990,4.187050,4.173546,0.013504,1
1527456546000,4.188900,4.176693,0.012207,1
1527456546011,4.187241,4.173641,0.013599,1
1527456546021,4.191494,4.177265,0.014229,1
1527456546031,4.185696,4.173126,0.012569,1
1527456546041,4.189987,4.177418,0.012569,1
1527456546051,4.185562,4.172649,0.012913,1
1527456546061,4.191933,4.178181,0.013752,1
1527456546071,4.186420,4.173317,0.013103,1
1527456546081,4.190922,4.177475,0.013447,1
1527456546091,4.185581,4.172688,0.012894,1
1527456546101,4.190693,4.178066,0.012627,1
1527456546111,4.186954,4.173851,0.013103,1
1527456546121,4.191723,4.177532,0.014191,1
1527456546131,4.186172,4.172897,0.013275,1
1527456546141,4.190884,4.177055,0.013828,1
1527456546152,4.180737,4.165707,0.015030,1
1527456546162,4.191761,4.177666,0.014095,1
1527456546172,4.186058,4.172459,0.013599,1
1527456546182,4.191208,4.178066,0.013142,1
1527456546192,4.186401,4.172649,0.013752,1
1527456546202,4.191093,4.178734,0.012360,1
1527456546212,4.186630,4.172688,0.013943,1
1527456546222,4.192047,4.179173,0.012875,1
1527456546232,4.186134,4.172401,0.013733,1
1527456546243,4.192276,4.177780,0.014496,1
1527456546253,4.187050,4.173260,0.013790,1
1527456546263,4.191284,4.177723,0.013561,1
1527456546273,4.187298,4.173279,0.014019,1
1527456546283,4.191322,4.177933,0.013390,1
1527456546293,4.187374,4.173355,0.014019,1
1527456546303,4.191666,4.178333,0.013332,1
1527456546313,4.186020,4.173107,0.012913,1
1527456546323,4.191074,4.177876,0.013199,1
1527456546333,4.187069,4.174156,0.012913,1
1527456546343,4.192009,4.178505,0.013504,1
1527456546353,4.187469,4.174461,0.013008,1
1527456546363,4.191322,4.177570,0.013752,1
1527456546373,4.187660,4.173965,0.013695,1
1527456546383,4.192257,4.178562,0.013695,1
1527456546393,4.187050,4.173393,0.013657,1
1527456546403,4.191666,4.177914,0.013752,1
1527456546413,4.187260,4.173203,0.014057,1
1527456546423,4.185486,4.171791,0.013695,1
