1527700297295,4.444885,4.440651,0.004234,1
1527700297305,4.435711,4.431286,0.004425,1
1527700297315,4.437389,4.432678,0.004711,1
1527700297325,4.435120,4.430542,0.004578,1
1527700297335,4.438171,4.433270,0.004902,1
1527700297345,4.432869,4.428406,0.004463,1
1527700297355,4.438858,4.433594,0.005264,1
1527700297365,4.435425,4.430618,0.004807,1
1527700297375,4.304390,4.293613,0.010777,1
1527700297385,4.435310,4.431019,0.004292,1
1527700297395,4.442596,4.438248,0.004349,1
1527700297405,4.439335,4.435196,0.004139,1
1527700297415,4.442673,4.437943,0.004730,1
1527700297426,4.441814,4.436474,0.005341,1
1527700297436,4.441242,4.436798,0.004444,1
1527700297446,4.442101,4.438553,0.003548,1
1527700297456,4.441071,4.436245,0.004826,1
1527700297466,4.443092,4.438152,0.004940,1
1527700297476,4.442730,4.437695,0.005035,1
1527700297486,4.441433,4.436245,0.005188,1
1527700297496,4.440994,4.436550,0.004444,1
1527700297506,4.442730,4.437656,0.005074,1
1527700297516,4.441414,4.436760,0.004654,1
1527700297526,4.442196,4.437733,0.004463,1
1527700297536,4.441624,4.436970,0.004654,1
1527700297546,4.441242,4.437084,0.004158,1
1527700297556,4.440384,4.436073,0.004311,1
1527700297567,4.442787,4.438438,0.004349,1
1527700297577,4.440498,4.436092,0.004406,1
1527700297587,4.443607,4.439526,0.004082,1
1527700297597,4.432125,4.427814,0.004311,1
1527700297607,4.443951,4.439621,0.004330,1
1527700297617,4.439716,4.434910,0.004807,1
1527700297627,4.442387,4.438133,0.004253,1
1527700297637,4.439240,4.434357,0.004883,1
1527700297647,4.444695,4.441414,0.003281,1
1527700297657,4.437122,4.432220,0.004902,1
1527700297667,4.444046,4.438648,0.005398,1
1527700297677,4.440422,4.435673,0.004749,1
1527700297687,4.443607,4.439316,0.004292,1
1527700297697,4.438286,4.433384,0.004902,1
1527700297708,4.443798,4.439640,0.004158,1
1527700297718,4.437027,4.433441,0.003586,1
1527700297728,4.445267,4.442062,0.003204,1
1527700297738,4.437294,4.433270,0.004025,1
1527700297748,4.446087,4.442520,0.003567,1
1527700297758,4.438000,4.434185,0.003815,1
1527700297768,4.445915,4.442787,0.003128,1
1527700297778,4.437351,4.433880,0.003471,1
1527700297788,4.445095,4.441605,0.003490,1
1527700297798,4.436340,4.432259,0.004082,1
1527700297808,4.444180,4.440212,0.003967,1
1527700297818,4.437313,4.433670,0.003643,1
1527700297828,4.445667,4.442577,0.003090,1
1527700297838,4.436722,4.432697,0.004025,1
1527700297848,4.443798,4.439545,0.004253,1
1527700297858,4.437523,4.433670,0.003853,1
1527700297868,4.445114,4.441471,0.003643,1
1527700297878,4.437046,4.432812,0.004234,1
1527700297888,4.444904,4.440002,0.004902,1
1527700297898,4.438267,4.434185,0.004082,1
1527700297908,4.445572,4.441967,0.003605,1
1527700297918,4.436874,4.432087,0.004787,1
1527700297928,4.445019,4.441051,0.003967,1
1527700297939,4.436722,4.432297,0.004425,1
1527700297949,4.445190,4.441681,0.003510,1
1527700297959,4.434338,4.430428,0.003910,1
1527700297969,4.446926,4.443378,0.003548,1
1527700297979,4.278221,4.259033,0.019188,1
1527700297989,4.446621,4.443283,0.003338,1
1527700297999,4.436607,4.432487,0.004120,1
1527700298009,4.445877,4.442730,0.003147,1
1527700298019,4.435616,4.431839,0.003777,1
1527700298029,4.447079,4.444008,0.003071,1
1527700298039,4.435825,4.432106,0.003719,1
1527700298049,4.442043,4.437714,0.004330,1
1527700298059,4.429722,4.426174,0.003548,1
1527700298069,4.441776,4.436665,0.005112,1
1527700298080,4.428883,4.425316,0.003567,1
1527700298090,4.443569,4.438477,0.005093,1
1527700298100,4.427776,4.424820,0.002956,1
1527700298110,4.443970,4.438934,0.005035,1
1527700298120,4.417057,4.413681,0.003376,1
1527700298130,4.447060,4.443722,0.003338,1
1527700298140,4.434891,4.430523,0.004368,1
1527700298150,4.447098,4.443703,0.003395,1
1527700298160,4.433708,4.429665,0.004044,1
1527700298170,4.450455,4.446507,0.003948,1
1527700298180,4.434662,4.430523,0.004139,1
1527700298190,4.448223,4.444237,0.003986,1
1527700298200,4.433460,4.429302,0.004158,1
1527700298210,4.449921,4.446068,0.003853,1
1527700298221,4.433784,4.429569,0.004215,1
