1521395788896,4.335785,4.309158,0.026627,1
1521395788906,4.347897,4.318237,0.029659,1
1521395788916,4.329853,4.316597,0.013256,1
1521395788926,4.336071,4.325809,0.010262,1
1521395788936,4.344215,4.316559,0.027657,1
1521395788946,4.335098,4.322662,0.012436,1
1521395788957,4.337959,4.324093,0.013866,1
1521395788967,4.339809,4.316540,0.023270,1
1521395788977,4.342651,4.317417,0.025234,1
1521395788987,4.342079,4.318256,0.023823,1
1521395788997,4.325027,4.297276,0.027752,1
1521395789007,4.332428,4.320545,0.011883,1
1521395789017,4.336357,4.324646,0.011711,1
1521395789027,4.343204,4.313526,0.029678,1
1521395789037,4.339790,4.330196,0.009594,1
1521395789048,4.335651,4.319935,0.015717,1
1521395789058,4.336357,4.323292,0.013065,1
1521395789068,4.333115,4.320164,0.012951,1
1521395789078,4.340305,4.315319,0.024986,1
1521395789088,4.343491,4.316559,0.026932,1
1521395789098,4.355106,4.317398,0.037708,1
1521395789108,4.336834,4.310818,0.026016,1
1521395789118,4.345512,4.322052,0.023460,1
1521395789128,4.338207,4.325562,0.012646,1
1521395789139,4.338684,4.325218,0.013466,1
1521395789149,4.325886,4.323177,0.002708,1
1521395789159,4.338322,4.327259,0.011063,1
1521395789169,4.344559,4.315929,0.028629,1
1521395789179,4.358368,4.322166,0.036201,1
1521395789189,4.339485,4.328823,0.010662,1
1521395789199,4.325218,4.299793,0.025425,1
1521395789209,4.334717,4.324150,0.010567,1
1521395789219,4.335175,4.322166,0.013008,1
1521395789230,4.337616,4.325657,0.011959,1
1521395789240,4.341068,4.317493,0.023575,1
1521395789250,4.326172,4.298744,0.027428,1
1521395789260,4.333344,4.322720,0.010624,1
1521395789270,4.333820,4.322033,0.011787,1
1521395789280,4.341488,4.319115,0.022373,1
1521395789290,4.341488,4.318562,0.022926,1
1521395789300,4.318695,4.310570,0.008125,1
1521395789310,4.339981,4.337578,0.002403,1
1521395789320,4.345627,4.320812,0.024815,1
1521395789330,4.337330,4.327831,0.009499,1
1521395789340,4.331875,4.321690,0.010185,1
1521395789350,4.338417,4.308643,0.029774,1
1521395789360,4.344482,4.319878,0.024605,1
1521395789371,4.348736,4.319439,0.029297,1
1521395789381,4.334297,4.319515,0.014782,1
1521395789391,4.336720,4.321594,0.015125,1
1521395789401,4.341640,4.304256,0.037384,1
1521395789411,4.337482,4.324398,0.013084,1
1521395789421,4.342346,4.315643,0.026703,1
1521395789431,4.344120,4.321690,0.022430,1
1521395789441,4.343872,4.317379,0.026493,1
1521395789451,4.332161,4.304600,0.027561,1
1521395789462,4.352837,4.321060,0.031776,1
1521395789472,4.347401,4.321156,0.026245,1
1521395789482,4.341526,4.315186,0.026340,1
1521395789492,4.342461,4.315033,0.027428,1
1521395789502,4.323750,4.297943,0.025806,1
1521395789512,4.342785,4.318027,0.024757,1
1521395789522,4.341164,4.317417,0.023746,1
1521395789532,4.339886,4.315605,0.024281,1
1521395789542,4.359093,4.317970,0.041122,1
1521395789553,4.333973,4.305534,0.028439,1
1521395789563,4.361286,4.323788,0.037498,1
1521395789573,4.346809,4.322758,0.024052,1
1521395789583,4.347000,4.318047,0.028954,1
1521395789593,4.343395,4.319687,0.023708,1
1521395789603,4.316883,4.305172,0.011711,1
1521395789613,4.338093,4.325409,0.012684,1
1521395789623,4.339180,4.334774,0.004406,1
1521395789633,4.336720,4.322319,0.014400,1
1521395789643,4.332180,4.326572,0.005608,1
1521395789653,4.332294,4.305191,0.027103,1
1521395789663,4.344063,4.317894,0.026169,1
1521395789673,4.335899,4.320431,0.015469,1
1521395789683,4.337158,4.326305,0.010853,1
1521395789693,4.342613,4.316540,0.026073,1
1521395789703,4.331493,4.306946,0.024548,1
1521395789713,4.342060,4.318523,0.023537,1
1521395789723,4.333782,4.321156,0.012627,1
1521395789733,4.340973,4.321194,0.019779,1
